Session_ID,Account_ID,Customer_ID,Date,Device_Type,Feature_Used,Time_Spent,Transactions_Completed
SES0117017,ACC205402093,205402093,1/6/2022,Android,Balance Inquiry,0:13:45,0
SES0115484,ACC205404371,205404371,1/6/2022,Android,Bill Payment,0:10:17,1
SES0102753,ACC205400009,205400009,1/6/2022,iOS,Balance Inquiry,0:12:40,0
SES0114875,ACC205402772,205402772,1/6/2022,Android,Bill Payment,0:09:14,2
SES0100273,ACC205404363,205404363,1/6/2022,iOS,Balance Inquiry,0:03:31,0
SES0136194,ACC205402209,205402209,1/6/2022,iOS,Balance Inquiry,0:13:31,0
SES0149768,ACC205404549,205404549,1/6/2022,Web,Balance Inquiry,0:14:43,0
SES0137405,ACC205404201,205404201,1/6/2022,Web,Bill Payment,0:08:09,1
SES0145706,ACC205403726,205403726,1/6/2022,Android,Balance Inquiry,0:02:28,0
SES0139820,ACC205402528,205402528,1/6/2022,Android,Balance Inquiry,0:09:54,0
SES0124636,ACC205404719,205404719,1/6/2022,Android,Balance Inquiry,0:03:45,0
SES0132711,ACC205404063,205404063,1/6/2022,Android,Balance Inquiry,0:00:45,0
SES0107073,ACC205402714,205402714,1/6/2022,Web,Balance Inquiry,0:14:44,0
SES0136865,ACC205401619,205401619,1/6/2022,Android,Balance Inquiry,0:02:25,0
SES0137501,ACC205403450,205403450,1/6/2022,Android,Fund Transfer,0:07:47,2
SES0108257,ACC205403825,205403825,1/6/2022,Web,Balance Inquiry,0:06:00,0
SES0132742,ACC205402113,205402113,1/6/2022,Android,Fund Transfer,0:02:20,1
SES0123304,ACC205404110,205404110,1/6/2022,Android,Bill Payment,0:08:22,2
SES0134384,ACC205404059,205404059,1/6/2022,Android,Balance Inquiry,0:11:53,0
SES0102827,ACC205400093,205400093,1/6/2022,Web,Balance Inquiry,0:01:11,0
SES0143998,ACC205404402,205404402,1/6/2022,iOS,Balance Inquiry,0:06:55,0
SES0137002,ACC205403188,205403188,1/6/2022,Android,Fund Transfer,0:10:32,1
SES0114632,ACC205404683,205404683,1/6/2022,Web,Bill Payment,0:02:14,1
SES0123272,ACC205403640,205403640,1/6/2022,Android,Bill Payment,0:01:28,2
SES0100310,ACC205401901,205401901,1/6/2022,Web,Balance Inquiry,0:14:24,0
SES0102333,ACC205404187,205404187,1/6/2022,Android,Balance Inquiry,0:04:19,0
SES0108538,ACC205404839,205404839,1/6/2022,Web,Balance Inquiry,0:09:15,0
SES0145305,ACC205404943,205404943,1/6/2022,iOS,Fund Transfer,0:14:56,1
SES0113252,ACC205404645,205404645,1/6/2022,Android,Balance Inquiry,0:12:13,0
SES0108158,ACC205404542,205404542,1/6/2022,Android,Fund Transfer,0:10:55,1
SES0134073,ACC205404811,205404811,1/6/2022,iOS,Balance Inquiry,0:02:30,0
SES0127161,ACC205404026,205404026,1/6/2022,Web,Balance Inquiry,0:14:29,0
SES0121567,ACC205403615,205403615,1/6/2022,Android,Balance Inquiry,0:07:36,0
SES0102867,ACC205403173,205403173,1/6/2022,Web,Balance Inquiry,0:03:15,0
SES0102230,ACC205403458,205403458,1/6/2022,Android,Balance Inquiry,0:12:33,0
SES0114700,ACC205401944,205401944,1/6/2022,Android,Balance Inquiry,0:11:10,0
SES0146667,ACC205404612,205404612,1/7/2022,Web,Balance Inquiry,0:01:06,0
SES0141357,ACC205404540,205404540,1/7/2022,Android,Bill Payment,0:14:21,1
SES0146489,ACC205401350,205401350,1/7/2022,Web,Balance Inquiry,0:10:45,0
SES0128675,ACC205401023,205401023,1/7/2022,Web,Balance Inquiry,0:02:30,0
SES0146054,ACC205402918,205402918,1/7/2022,iOS,Balance Inquiry,0:01:26,0
SES0128841,ACC205402759,205402759,1/7/2022,Android,Balance Inquiry,0:12:21,0
SES0149438,ACC205404847,205404847,1/7/2022,Android,Balance Inquiry,0:12:49,0
SES0137961,ACC205404682,205404682,1/7/2022,Android,Balance Inquiry,0:11:14,0
SES0113545,ACC205404847,205404847,1/7/2022,Android,Bill Payment,0:09:46,1
SES0114615,ACC205404943,205404943,1/7/2022,iOS,Balance Inquiry,0:14:45,0
SES0118763,ACC205402612,205402612,1/7/2022,iOS,Fund Transfer,0:09:48,1
SES0145429,ACC205404822,205404822,1/7/2022,Web,Fund Transfer,0:03:41,1
SES0133626,ACC205400208,205400208,1/7/2022,Android,Balance Inquiry,0:10:24,0
SES0125340,ACC205404653,205404653,1/7/2022,Web,Balance Inquiry,0:14:00,0
SES0124740,ACC205401266,205401266,1/7/2022,Web,Balance Inquiry,0:13:58,0
SES0141476,ACC205404962,205404962,1/7/2022,iOS,Balance Inquiry,0:09:43,0
SES0106189,ACC205401912,205401912,1/7/2022,Web,Balance Inquiry,0:09:34,0
SES0119059,ACC205403122,205403122,1/7/2022,Android,Balance Inquiry,0:10:46,0
SES0102016,ACC205400711,205400711,1/7/2022,Android,Balance Inquiry,0:11:42,0
SES0146845,ACC205403436,205403436,1/7/2022,Web,Bill Payment,0:11:34,2
SES0136302,ACC205401474,205401474,1/7/2022,iOS,Bill Payment,0:14:47,1
SES0149563,ACC205404043,205404043,1/7/2022,Web,Balance Inquiry,0:12:25,0
SES0102046,ACC205404932,205404932,1/7/2022,Web,Balance Inquiry,0:08:13,0
SES0123298,ACC205404691,205404691,1/7/2022,Web,Balance Inquiry,0:05:39,0
SES0122493,ACC205402057,205402057,1/7/2022,Android,Balance Inquiry,0:05:24,0
SES0126172,ACC205402078,205402078,1/7/2022,Android,Bill Payment,0:01:29,2
SES0121405,ACC205403452,205403452,1/7/2022,Android,Bill Payment,0:04:41,1
SES0117665,ACC205403964,205403964,1/7/2022,Android,Bill Payment,0:12:46,1
SES0123478,ACC205402135,205402135,1/7/2022,Android,Bill Payment,0:02:42,2
SES0105681,ACC205404943,205404943,1/7/2022,iOS,Balance Inquiry,0:02:27,0
SES0132375,ACC205400102,205400102,1/7/2022,Android,Balance Inquiry,0:10:02,0
SES0144446,ACC205402116,205402116,1/7/2022,Android,Fund Transfer,0:04:40,5
SES0116577,ACC205404567,205404567,1/7/2022,Android,Fund Transfer,0:01:04,5
SES0142487,ACC205404689,205404689,1/7/2022,Android,Balance Inquiry,0:07:13,0
SES0142650,ACC205403673,205403673,1/7/2022,Web,Bill Payment,0:02:51,2
SES0147887,ACC205402586,205402586,1/7/2022,Android,Balance Inquiry,0:01:24,0
SES0116109,ACC205402783,205402783,1/7/2022,Android,Balance Inquiry,0:14:30,0
SES0112314,ACC205404790,205404790,1/7/2022,Web,Bill Payment,0:06:12,1
SES0105418,ACC205402755,205402755,1/7/2022,Android,Bill Payment,0:03:40,5
SES0120221,ACC205404863,205404863,1/7/2022,Android,Balance Inquiry,0:07:37,0
SES0126311,ACC205404542,205404542,1/7/2022,Android,Balance Inquiry,0:12:05,0
SES0143634,ACC205403323,205403323,1/7/2022,Web,Bill Payment,0:03:59,1
SES0114574,ACC205404702,205404702,1/8/2022,Android,Fund Transfer,0:13:01,1
SES0147332,ACC205404545,205404545,1/8/2022,Android,Bill Payment,0:06:56,1
SES0118901,ACC205404661,205404661,1/8/2022,iOS,Balance Inquiry,0:01:34,0
SES0125983,ACC205400660,205400660,1/8/2022,Android,Fund Transfer,0:13:40,1
SES0109757,ACC205404425,205404425,1/8/2022,Android,Bill Payment,0:09:47,1
SES0138045,ACC205404957,205404957,1/8/2022,Web,Balance Inquiry,0:14:32,0
SES0121402,ACC205404649,205404649,1/8/2022,Android,Bill Payment,0:00:41,2
SES0142917,ACC205404359,205404359,1/8/2022,Android,Balance Inquiry,0:01:23,0
SES0132575,ACC205403782,205403782,1/8/2022,Android,Bill Payment,0:07:56,3
SES0146290,ACC205404719,205404719,1/8/2022,iOS,Balance Inquiry,0:06:10,0
SES0145976,ACC205401512,205401512,1/8/2022,Android,Balance Inquiry,0:14:00,0
SES0132543,ACC205404963,205404963,1/8/2022,Web,Balance Inquiry,0:09:19,0
SES0104059,ACC205402690,205402690,1/8/2022,Android,Balance Inquiry,0:13:53,0
SES0128461,ACC205403634,205403634,1/8/2022,Android,Balance Inquiry,0:00:48,0
SES0120950,ACC205404787,205404787,1/8/2022,Android,Fund Transfer,0:04:42,2
SES0116338,ACC205404924,205404924,1/8/2022,Android,Bill Payment,0:03:46,1
SES0124357,ACC205404361,205404361,1/8/2022,Android,Fund Transfer,0:13:48,1
SES0149265,ACC205401898,205401898,1/8/2022,Web,Fund Transfer,0:12:53,1
SES0103077,ACC205401483,205401483,1/8/2022,Web,Balance Inquiry,0:01:52,0
SES0107153,ACC205404863,205404863,1/8/2022,Web,Bill Payment,0:14:42,2
SES0146376,ACC205404904,205404904,1/8/2022,Android,Bill Payment,0:01:38,2
SES0125824,ACC205404545,205404545,1/8/2022,Android,Balance Inquiry,0:11:39,0
SES0112822,ACC205404807,205404807,1/8/2022,Android,Balance Inquiry,0:10:05,0
SES0127269,ACC205401614,205401614,1/8/2022,Android,Bill Payment,0:08:24,1
SES0132470,ACC205404638,205404638,1/8/2022,iOS,Balance Inquiry,0:14:33,0
SES0140488,ACC205402688,205402688,1/8/2022,Web,Balance Inquiry,0:01:43,0
SES0117152,ACC205401554,205401554,1/8/2022,iOS,Bill Payment,0:06:25,4
SES0138811,ACC205404614,205404614,1/8/2022,Web,Balance Inquiry,0:06:46,0
SES0103656,ACC205404852,205404852,1/8/2022,Android,Balance Inquiry,0:02:29,0
SES0133061,ACC205404600,205404600,1/8/2022,Android,Balance Inquiry,0:09:17,0
SES0133081,ACC205404470,205404470,1/8/2022,Web,Fund Transfer,0:04:48,1
SES0149926,ACC205404578,205404578,1/8/2022,iOS,Balance Inquiry,0:12:04,0
SES0108979,ACC205400473,205400473,1/8/2022,Web,Balance Inquiry,0:05:48,0
SES0105029,ACC205403187,205403187,1/8/2022,Android,Fund Transfer,0:09:15,2
SES0120592,ACC205402021,205402021,1/8/2022,Android,Bill Payment,0:08:19,2
SES0113106,ACC205401535,205401535,1/8/2022,Android,Balance Inquiry,0:00:39,0
SES0143509,ACC205404969,205404969,1/8/2022,Web,Balance Inquiry,0:06:17,0
SES0107526,ACC205400212,205400212,1/8/2022,iOS,Balance Inquiry,0:10:54,0
SES0136299,ACC205400073,205400073,1/8/2022,Web,Balance Inquiry,0:03:59,0
SES0143654,ACC205403361,205403361,1/8/2022,Android,Balance Inquiry,0:08:42,0
SES0100601,ACC205404560,205404560,1/8/2022,Web,Bill Payment,0:03:23,2
SES0134511,ACC205403002,205403002,1/8/2022,Web,Balance Inquiry,0:10:46,0
SES0134110,ACC205404797,205404797,1/8/2022,iOS,Bill Payment,0:04:02,2
SES0136046,ACC205404541,205404541,1/8/2022,iOS,Balance Inquiry,0:11:47,0
SES0112953,ACC205403285,205403285,1/8/2022,Web,Fund Transfer,0:01:24,1
SES0132068,ACC205403724,205403724,1/8/2022,Android,Balance Inquiry,0:08:31,0
SES0126267,ACC205404719,205404719,1/8/2022,Web,Balance Inquiry,0:02:54,0
SES0119416,ACC205404902,205404902,1/8/2022,Android,Balance Inquiry,0:13:46,0
SES0112333,ACC205403404,205403404,1/9/2022,Web,Balance Inquiry,0:03:41,0
SES0120043,ACC205404516,205404516,1/9/2022,Android,Fund Transfer,0:06:31,3
SES0112747,ACC205402062,205402062,1/9/2022,Web,Bill Payment,0:10:40,1
SES0121023,ACC205404102,205404102,1/9/2022,Android,Balance Inquiry,0:14:34,0
SES0113758,ACC205400992,205400992,1/9/2022,Android,Fund Transfer,0:12:29,2
SES0133043,ACC205404704,205404704,1/9/2022,Android,Balance Inquiry,0:03:03,0
SES0117228,ACC205401998,205401998,1/9/2022,Android,Bill Payment,0:14:35,1
SES0143809,ACC205403776,205403776,1/9/2022,Web,Balance Inquiry,0:03:54,0
SES0143879,ACC205404247,205404247,1/9/2022,iOS,Balance Inquiry,0:06:55,0
SES0112734,ACC205401255,205401255,1/9/2022,Web,Balance Inquiry,0:14:20,0
SES0117504,ACC205404636,205404636,1/9/2022,Android,Balance Inquiry,0:13:54,0
SES0147049,ACC205403649,205403649,1/9/2022,iOS,Fund Transfer,0:02:21,1
SES0135165,ACC205400317,205400317,1/9/2022,Web,Balance Inquiry,0:14:55,0
SES0147418,ACC205402102,205402102,1/9/2022,Android,Balance Inquiry,0:07:34,0
SES0129871,ACC205403115,205403115,1/9/2022,Android,Balance Inquiry,0:04:08,0
SES0129726,ACC205403782,205403782,1/9/2022,Android,Balance Inquiry,0:06:11,0
SES0120049,ACC205402387,205402387,1/9/2022,Android,Bill Payment,0:02:00,2
SES0143171,ACC205403778,205403778,1/9/2022,Android,Balance Inquiry,0:03:06,0
SES0101228,ACC205404691,205404691,1/9/2022,Android,Balance Inquiry,0:03:24,0
SES0108332,ACC205404815,205404815,1/9/2022,Android,Bill Payment,0:12:42,1
SES0114579,ACC205401849,205401849,1/9/2022,Web,Balance Inquiry,0:04:22,0
SES0137827,ACC205400816,205400816,1/9/2022,Android,Balance Inquiry,0:09:11,0
SES0125701,ACC205402809,205402809,1/9/2022,Android,Balance Inquiry,0:14:50,0
SES0113539,ACC205401955,205401955,1/9/2022,iOS,Balance Inquiry,0:10:17,0
SES0103596,ACC205404516,205404516,1/9/2022,iOS,Balance Inquiry,0:12:00,0
SES0116021,ACC205403935,205403935,1/9/2022,Android,Balance Inquiry,0:00:58,0
SES0132027,ACC205403653,205403653,1/9/2022,iOS,Bill Payment,0:08:06,3
SES0128098,ACC205404214,205404214,1/9/2022,iOS,Fund Transfer,0:12:50,1
SES0131982,ACC205404691,205404691,1/9/2022,Android,Fund Transfer,0:14:27,1
SES0134107,ACC205400689,205400689,1/9/2022,Android,Fund Transfer,0:03:44,1
SES0109519,ACC205404129,205404129,1/9/2022,Web,Balance Inquiry,0:05:26,0
SES0116243,ACC205404195,205404195,1/9/2022,Android,Balance Inquiry,0:06:50,0
SES0140551,ACC205401650,205401650,1/9/2022,Web,Bill Payment,0:08:58,2
SES0122909,ACC205404542,205404542,1/9/2022,Android,Fund Transfer,0:11:32,3
SES0145329,ACC205404945,205404945,1/9/2022,Web,Bill Payment,0:05:45,2
SES0146666,ACC205401135,205401135,1/9/2022,Android,Balance Inquiry,0:13:00,0
SES0105679,ACC205402163,205402163,1/9/2022,Android,Bill Payment,0:07:47,3
SES0113745,ACC205402282,205402282,1/9/2022,Android,Bill Payment,0:11:00,2
SES0125472,ACC205404691,205404691,1/9/2022,iOS,Balance Inquiry,0:05:11,0
SES0125487,ACC205400252,205400252,1/9/2022,Android,Fund Transfer,0:04:58,1
SES0100800,ACC205401698,205401698,1/9/2022,Android,Balance Inquiry,0:13:28,0
SES0112974,ACC205404567,205404567,1/9/2022,Web,Balance Inquiry,0:13:14,0
SES0127458,ACC205404240,205404240,1/9/2022,Android,Balance Inquiry,0:02:57,0
SES0115667,ACC205403916,205403916,1/9/2022,Web,Fund Transfer,0:08:19,2
SES0103693,ACC205401902,205401902,1/9/2022,Android,Balance Inquiry,0:07:45,0
SES0137777,ACC205404691,205404691,1/9/2022,Android,Fund Transfer,0:11:03,1
SES0116083,ACC205404645,205404645,1/9/2022,Web,Balance Inquiry,0:09:09,0
SES0102638,ACC205404645,205404645,1/9/2022,Android,Balance Inquiry,0:09:34,0
SES0141108,ACC205404830,205404830,1/10/2022,Web,Balance Inquiry,0:12:35,0
SES0149539,ACC205403298,205403298,1/10/2022,Android,Bill Payment,0:05:55,1
SES0146597,ACC205400321,205400321,1/10/2022,Android,Balance Inquiry,0:04:23,0
SES0103947,ACC205402072,205402072,1/10/2022,iOS,Balance Inquiry,0:11:34,0
SES0136016,ACC205404948,205404948,1/10/2022,Android,Balance Inquiry,0:09:41,0
SES0137234,ACC205401680,205401680,1/10/2022,Web,Balance Inquiry,0:13:39,0
SES0109381,ACC205404353,205404353,1/10/2022,Android,Bill Payment,0:09:21,1
SES0133145,ACC205403203,205403203,1/10/2022,Android,Bill Payment,0:11:28,1
SES0100092,ACC205402577,205402577,1/10/2022,iOS,Balance Inquiry,0:10:44,0
SES0133393,ACC205400912,205400912,1/10/2022,Android,Balance Inquiry,0:02:03,0
SES0139283,ACC205400878,205400878,1/10/2022,Web,Balance Inquiry,0:09:44,0
SES0148244,ACC205401778,205401778,1/10/2022,Web,Balance Inquiry,0:05:17,0
SES0101927,ACC205403773,205403773,1/10/2022,Android,Fund Transfer,0:14:33,1
SES0149501,ACC205404720,205404720,1/10/2022,Android,Balance Inquiry,0:14:11,0
SES0107735,ACC205402675,205402675,1/10/2022,iOS,Bill Payment,0:12:22,1
SES0117825,ACC205404738,205404738,1/10/2022,Android,Bill Payment,0:06:16,2
SES0134133,ACC205400007,205400007,1/10/2022,Android,Bill Payment,0:12:19,1
SES0139445,ACC205404353,205404353,1/10/2022,Android,Balance Inquiry,0:05:52,0
SES0120870,ACC205404635,205404635,1/10/2022,Web,Fund Transfer,0:04:04,2
SES0149775,ACC205404516,205404516,1/10/2022,Web,Bill Payment,0:03:39,1
SES0116979,ACC205400400,205400400,1/10/2022,Android,Balance Inquiry,0:14:21,0
SES0137597,ACC205404691,205404691,1/10/2022,Android,Balance Inquiry,0:06:18,0
SES0130052,ACC205401976,205401976,1/10/2022,Web,Bill Payment,0:08:48,2
SES0128663,ACC205404189,205404189,1/10/2022,Android,Balance Inquiry,0:08:37,0
SES0117024,ACC205404738,205404738,1/10/2022,Android,Bill Payment,0:14:29,2
SES0141140,ACC205403487,205403487,1/10/2022,iOS,Bill Payment,0:13:34,1
SES0123739,ACC205401772,205401772,1/10/2022,Android,Balance Inquiry,0:08:56,0
SES0132440,ACC205404691,205404691,1/10/2022,Android,Bill Payment,0:10:21,3
SES0118843,ACC205404777,205404777,1/10/2022,Web,Balance Inquiry,0:10:46,0
SES0121980,ACC205402594,205402594,1/10/2022,Android,Balance Inquiry,0:02:30,0
SES0144538,ACC205400509,205400509,1/10/2022,Web,Fund Transfer,0:04:26,2
SES0131192,ACC205404846,205404846,1/10/2022,Android,Balance Inquiry,0:07:32,0
SES0117664,ACC205404969,205404969,1/10/2022,iOS,Balance Inquiry,0:09:52,0
SES0142446,ACC205404545,205404545,1/10/2022,iOS,Balance Inquiry,0:04:40,0
SES0110680,ACC205402798,205402798,1/10/2022,Android,Fund Transfer,0:09:23,1
SES0101461,ACC205404494,205404494,1/10/2022,Android,Balance Inquiry,0:02:01,0
SES0113817,ACC205403625,205403625,1/10/2022,Android,Fund Transfer,0:12:03,2
SES0131363,ACC205402408,205402408,1/10/2022,Android,Balance Inquiry,0:11:29,0
SES0100147,ACC205404660,205404660,1/10/2022,Web,Fund Transfer,0:14:46,2
SES0126057,ACC205401934,205401934,1/10/2022,iOS,Bill Payment,0:06:36,2
SES0107114,ACC205404502,205404502,1/10/2022,Android,Balance Inquiry,0:02:54,0
SES0118381,ACC205404691,205404691,1/10/2022,Android,Balance Inquiry,0:03:13,0
SES0122160,ACC205404716,205404716,1/10/2022,Web,Balance Inquiry,0:06:07,0
SES0122767,ACC205400381,205400381,1/10/2022,Android,Bill Payment,0:08:01,2
SES0101546,ACC205402706,205402706,1/10/2022,Android,Balance Inquiry,0:05:50,0
SES0149322,ACC205404609,205404609,1/10/2022,iOS,Balance Inquiry,0:03:30,0
SES0135446,ACC205400659,205400659,1/10/2022,Web,Balance Inquiry,0:10:36,0
SES0116935,ACC205400764,205400764,1/10/2022,iOS,Fund Transfer,0:11:46,1
SES0116145,ACC205404682,205404682,1/10/2022,Android,Bill Payment,0:04:14,1
SES0104419,ACC205401089,205401089,1/10/2022,Android,Balance Inquiry,0:01:58,0
SES0146849,ACC205401960,205401960,1/10/2022,Web,Fund Transfer,0:06:31,1
SES0148331,ACC205404735,205404735,1/10/2022,Android,Balance Inquiry,0:04:37,0
SES0145148,ACC205404645,205404645,1/10/2022,Android,Fund Transfer,0:12:12,1
SES0110983,ACC205401361,205401361,1/10/2022,Android,Balance Inquiry,0:04:53,0
SES0133905,ACC205404426,205404426,1/10/2022,Android,Balance Inquiry,0:14:12,0
SES0115349,ACC205400609,205400609,1/10/2022,Web,Bill Payment,0:08:33,1
SES0141605,ACC205404622,205404622,1/11/2022,Android,Balance Inquiry,0:05:43,0
SES0129433,ACC205404634,205404634,1/11/2022,Android,Balance Inquiry,0:12:30,0
SES0142688,ACC205403098,205403098,1/11/2022,Web,Balance Inquiry,0:10:54,0
SES0141604,ACC205401874,205401874,1/11/2022,Web,Bill Payment,0:07:59,1
SES0104613,ACC205400528,205400528,1/11/2022,Web,Balance Inquiry,0:12:29,0
SES0142831,ACC205400420,205400420,1/11/2022,Android,Balance Inquiry,0:04:44,0
SES0124840,ACC205404661,205404661,1/11/2022,Android,Balance Inquiry,0:11:49,0
SES0140028,ACC205404645,205404645,1/11/2022,Android,Balance Inquiry,0:02:07,0
SES0149160,ACC205404041,205404041,1/11/2022,Android,Balance Inquiry,0:04:18,0
SES0127128,ACC205404346,205404346,1/11/2022,Web,Balance Inquiry,0:04:44,0
SES0117081,ACC205402465,205402465,1/11/2022,iOS,Balance Inquiry,0:13:23,0
SES0104856,ACC205400788,205400788,1/11/2022,Web,Bill Payment,0:09:42,4
SES0127858,ACC205403554,205403554,1/11/2022,Android,Bill Payment,0:09:29,1
SES0127026,ACC205404785,205404785,1/11/2022,Web,Balance Inquiry,0:12:11,0
SES0104360,ACC205403180,205403180,1/11/2022,Web,Balance Inquiry,0:12:31,0
SES0122079,ACC205404738,205404738,1/11/2022,Android,Bill Payment,0:10:04,1
SES0106778,ACC205402235,205402235,1/11/2022,Web,Bill Payment,0:10:48,1
SES0118458,ACC205401065,205401065,1/11/2022,Web,Balance Inquiry,0:14:24,0
SES0111377,ACC205404205,205404205,1/11/2022,Android,Balance Inquiry,0:05:46,0
SES0101512,ACC205404903,205404903,1/11/2022,Web,Balance Inquiry,0:11:13,0
SES0117804,ACC205402647,205402647,1/11/2022,Android,Balance Inquiry,0:04:06,0
SES0139973,ACC205400480,205400480,1/11/2022,Web,Balance Inquiry,0:10:03,0
SES0130584,ACC205403978,205403978,1/11/2022,Android,Bill Payment,0:03:33,1
SES0108798,ACC205400009,205400009,1/11/2022,Android,Fund Transfer,0:12:20,1
SES0121540,ACC205402658,205402658,1/11/2022,Android,Balance Inquiry,0:09:33,0
SES0101696,ACC205403963,205403963,1/11/2022,Web,Balance Inquiry,0:06:34,0
SES0149662,ACC205404542,205404542,1/11/2022,Android,Balance Inquiry,0:13:32,0
SES0100250,ACC205404714,205404714,1/11/2022,Android,Fund Transfer,0:06:16,1
SES0131090,ACC205404754,205404754,1/11/2022,Web,Balance Inquiry,0:07:32,0
SES0131113,ACC205403077,205403077,1/11/2022,Android,Balance Inquiry,0:08:46,0
SES0131175,ACC205400681,205400681,1/11/2022,Web,Fund Transfer,0:05:29,1
SES0109379,ACC205404405,205404405,1/11/2022,iOS,Balance Inquiry,0:04:10,0
SES0133702,ACC205404754,205404754,1/11/2022,Web,Balance Inquiry,0:08:44,0
SES0131278,ACC205403071,205403071,1/11/2022,Web,Balance Inquiry,0:14:01,0
SES0147005,ACC205401348,205401348,1/11/2022,Android,Balance Inquiry,0:09:27,0
SES0137643,ACC205402276,205402276,1/11/2022,Android,Bill Payment,0:14:31,2
SES0148223,ACC205402583,205402583,1/11/2022,Android,Bill Payment,0:02:49,1
SES0146887,ACC205404551,205404551,1/11/2022,Web,Balance Inquiry,0:03:35,0
SES0137535,ACC205403183,205403183,1/11/2022,Android,Balance Inquiry,0:11:47,0
SES0113988,ACC205400353,205400353,1/11/2022,Web,Fund Transfer,0:10:44,1
SES0135240,ACC205404947,205404947,1/11/2022,Android,Balance Inquiry,0:09:24,0
SES0133380,ACC205404691,205404691,1/11/2022,iOS,Balance Inquiry,0:11:11,0
SES0102364,ACC205402746,205402746,1/11/2022,Android,Balance Inquiry,0:13:15,0
SES0136057,ACC205400993,205400993,1/11/2022,Android,Bill Payment,0:14:56,1
SES0132862,ACC205400568,205400568,1/11/2022,Android,Bill Payment,0:09:03,1
SES0112901,ACC205402735,205402735,1/11/2022,Android,Balance Inquiry,0:13:39,0
