Account_ID,Customer_ID,Account_Type,Account_Status,Open_Date,Close_Date
ACC205400546,205400546,Current,Active,8/24/2020,
ACC205400547,205400547,Savings,Active,9/16/2023,
ACC205400548,205400548,Savings,Active,10/17/2021,
ACC205400549,205400549,Savings,Active,12/24/2020,
ACC205400550,205400550,Savings,Active,8/31/2018,
ACC205400551,205400551,Savings,Active,5/17/2022,
ACC205400552,205400552,Current,Active,6/10/2018,
ACC205400553,205400553,Savings,Active,2/19/2022,
ACC205400554,205400554,Current,Active,8/14/2018,
ACC205400555,205400555,Savings,Active,3/27/2023,
ACC205400556,205400556,Savings,Active,3/27/2022,
ACC205400557,205400557,Savings,Active,2/3/2019,
ACC205400558,205400558,Savings,Active,12/31/2022,
ACC205400559,205400559,Current,Active,2/5/2022,
ACC205400560,205400560,Savings,Active,11/29/2023,
ACC205400561,205400561,Current,Active,6/2/2023,
ACC205400562,205400562,Savings,Active,11/7/2023,
ACC205400563,205400563,Current,Active,7/24/2022,
ACC205400564,205400564,Current,Active,7/12/2022,
ACC205400565,205400565,Current,Active,1/30/2018,
ACC205400566,205400566,Savings,Active,10/15/2021,
ACC205400567,205400567,Savings,Active,10/24/2019,
ACC205400568,205400568,Savings,Active,9/25/2020,
ACC205400569,205400569,Current,Active,5/20/2020,
ACC205400570,205400570,Savings,Active,10/24/2022,
ACC205400571,205400571,Savings,Active,2/14/2022,
ACC205400572,205400572,Savings,Active,6/17/2022,
ACC205400573,205400573,Current,Active,9/25/2020,
ACC205400574,205400574,Savings,Active,1/17/2023,
ACC205400575,205400575,Savings,Active,11/19/2020,
ACC205400576,205400576,Savings,Active,11/21/2020,
ACC205400577,205400577,Savings,Active,4/6/2019,
ACC205400578,205400578,Savings,Active,1/3/2020,
ACC205400579,205400579,Savings,Active,10/2/2018,
ACC205400580,205400580,Current,Active,6/20/2022,
ACC205400581,205400581,Current,Active,1/9/2018,
ACC205400582,205400582,Current,Active,9/5/2021,
ACC205400583,205400583,Current,Active,11/29/2021,
ACC205400584,205400584,Current,Active,12/30/2023,
ACC205400585,205400585,Savings,Active,12/12/2023,
ACC205400586,205400586,Savings,Active,1/16/2019,
ACC205400587,205400587,Current,Active,1/31/2018,
ACC205400588,205400588,Current,Active,5/6/2022,
ACC205400589,205400589,Current,Active,11/11/2022,
ACC205400590,205400590,Savings,Active,9/19/2020,
ACC205400591,205400591,Savings,Active,11/19/2018,
ACC205400592,205400592,Current,Active,4/4/2018,
ACC205400593,205400593,Savings,Active,12/7/2019,
ACC205400594,205400594,Savings,Active,12/16/2021,
ACC205400595,205400595,Current,Active,6/25/2019,
ACC205400596,205400596,Current,Active,9/9/2019,
ACC205400597,205400597,Current,Active,10/17/2018,
ACC205400598,205400598,Savings,Active,3/28/2021,
ACC205400599,205400599,Savings,Active,12/25/2021,
ACC205400600,205400600,Current,Active,11/5/2021,
ACC205400601,205400601,Current,Active,10/10/2022,
ACC205400602,205400602,Current,Active,9/1/2020,
ACC205400603,205400603,Current,Active,10/18/2018,
ACC205400604,205400604,Current,Active,2/13/2018,
ACC205400605,205400605,Savings,Active,10/23/2018,
ACC205400606,205400606,Current,Active,12/22/2020,
ACC205400607,205400607,Current,Active,3/10/2022,
ACC205400608,205400608,Savings,Active,3/12/2018,
ACC205400609,205400609,Savings,Active,8/25/2021,
ACC205400610,205400610,Current,Active,2/26/2020,
ACC205400611,205400611,Current,Active,9/9/2022,
ACC205400612,205400612,Current,Active,9/13/2023,
ACC205400613,205400613,Current,Active,5/20/2018,
ACC205400614,205400614,Current,Active,8/1/2018,
ACC205400615,205400615,Current,Active,10/20/2018,
ACC205400616,205400616,Savings,Active,11/10/2020,
ACC205400617,205400617,Current,Active,8/30/2021,
ACC205400618,205400618,Current,Active,1/17/2023,
ACC205400619,205400619,Current,Active,1/18/2023,
ACC205400620,205400620,Savings,Active,11/14/2019,
ACC205400621,205400621,Savings,Active,11/9/2022,
ACC205400622,205400622,Current,Active,8/12/2019,
ACC205400623,205400623,Savings,Active,2/25/2018,
ACC205400624,205400624,Current,Active,2/18/2023,
ACC205400625,205400625,Savings,Active,7/12/2021,
ACC205400626,205400626,Current,Active,11/1/2022,
ACC205400627,205400627,Savings,Active,5/10/2022,
ACC205400628,205400628,Savings,Active,12/22/2022,
ACC205400629,205400629,Current,Active,6/5/2021,
ACC205400630,205400630,Current,Active,5/16/2023,
ACC205400631,205400631,Current,Active,1/2/2021,
ACC205400632,205400632,Current,Active,2/10/2020,
ACC205400633,205400633,Current,Active,6/4/2023,
ACC205400634,205400634,Current,Active,3/29/2020,
ACC205400635,205400635,Current,Active,11/20/2022,
ACC205400636,205400636,Current,Active,7/15/2019,
ACC205400637,205400637,Current,Active,6/6/2022,
ACC205400638,205400638,Savings,Active,3/24/2023,
ACC205400639,205400639,Savings,Active,4/25/2019,
ACC205400640,205400640,Current,Active,3/24/2023,
ACC205400641,205400641,Savings,Active,5/13/2020,
ACC205400642,205400642,Current,Active,1/21/2020,
ACC205400643,205400643,Savings,Active,3/2/2023,
ACC205400644,205400644,Savings,Active,6/17/2023,
ACC205400645,205400645,Current,Active,4/23/2021,
ACC205400646,205400646,Savings,Active,5/1/2020,
ACC205400647,205400647,Current,Active,4/10/2021,
ACC205400648,205400648,Savings,Active,5/3/2021,
ACC205400649,205400649,Savings,Active,10/11/2019,
ACC205400650,205400650,Savings,Active,9/1/2023,
ACC205400651,205400651,Savings,Active,12/20/2019,
ACC205400652,205400652,Savings,Active,4/21/2021,
ACC205400653,205400653,Current,Active,5/15/2023,
ACC205400654,205400654,Savings,Active,4/27/2018,
ACC205400655,205400655,Savings,Active,3/24/2020,
ACC205400656,205400656,Current,Active,7/15/2023,
ACC205400657,205400657,Current,Active,9/18/2019,
ACC205400658,205400658,Current,Active,7/16/2021,
ACC205400659,205400659,Current,Active,1/24/2021,
ACC205400660,205400660,Current,Active,11/26/2020,
ACC205400661,205400661,Current,Active,8/6/2019,
ACC205400662,205400662,Current,Active,9/4/2018,
ACC205400663,205400663,Current,Active,12/31/2023,
ACC205400664,205400664,Current,Active,1/5/2021,
ACC205400665,205400665,Savings,Active,2/27/2022,
ACC205400666,205400666,Savings,Active,9/24/2022,
ACC205400667,205400667,Current,Active,3/30/2021,
ACC205400668,205400668,Current,Active,8/15/2018,
ACC205400669,205400669,Savings,Active,9/4/2020,
ACC205400670,205400670,Current,Active,10/21/2022,
ACC205400671,205400671,Current,Active,10/21/2023,
ACC205400672,205400672,Savings,Active,3/23/2021,
ACC205400673,205400673,Current,Active,2/12/2018,
ACC205400674,205400674,Current,Active,7/26/2023,
ACC205400675,205400675,Savings,Active,12/18/2018,
ACC205400676,205400676,Savings,Active,12/22/2022,
ACC205400677,205400677,Savings,Active,9/4/2021,
ACC205400678,205400678,Current,Active,8/3/2021,
ACC205400679,205400679,Savings,Active,9/8/2020,
ACC205400680,205400680,Current,Active,10/16/2023,
ACC205400681,205400681,Savings,Active,12/23/2018,
ACC205400682,205400682,Savings,Active,5/29/2022,
ACC205400683,205400683,Savings,Active,9/28/2019,
ACC205400684,205400684,Current,Active,4/13/2023,
ACC205400685,205400685,Current,Active,3/3/2021,
ACC205400686,205400686,Savings,Active,7/15/2023,
ACC205400687,205400687,Savings,Active,6/20/2019,
ACC205400688,205400688,Current,Active,10/8/2021,
ACC205400689,205400689,Current,Active,10/11/2021,
ACC205400690,205400690,Current,Active,11/8/2022,
ACC205400691,205400691,Current,Active,2/19/2022,
ACC205400692,205400692,Savings,Active,3/26/2021,
ACC205400693,205400693,Current,Active,3/5/2021,
ACC205400694,205400694,Current,Active,3/30/2020,
ACC205400695,205400695,Savings,Active,6/16/2020,
ACC205400696,205400696,Savings,Active,12/10/2021,
ACC205400697,205400697,Current,Active,11/12/2020,
ACC205400698,205400698,Current,Active,2/14/2018,
ACC205400699,205400699,Savings,Active,4/26/2021,
ACC205400700,205400700,Savings,Active,7/31/2023,
ACC205400701,205400701,Savings,Active,5/24/2022,
ACC205400702,205400702,Current,Active,6/27/2023,
ACC205400703,205400703,Savings,Active,4/7/2022,
ACC205400704,205400704,Current,Active,10/1/2018,
ACC205400705,205400705,Current,Active,4/18/2020,
ACC205400706,205400706,Savings,Active,6/20/2018,
ACC205400707,205400707,Current,Active,1/19/2023,
ACC205400708,205400708,Current,Active,6/14/2019,
ACC205400709,205400709,Savings,Active,3/20/2018,
ACC205400710,205400710,Savings,Active,9/12/2023,
ACC205400711,205400711,Savings,Active,5/24/2021,
ACC205400712,205400712,Savings,Active,9/5/2018,
ACC205400713,205400713,Current,Active,5/18/2022,
ACC205400714,205400714,Savings,Active,5/8/2023,
ACC205400715,205400715,Current,Active,5/16/2021,
ACC205400716,205400716,Savings,Active,7/8/2022,
ACC205400717,205400717,Savings,Active,6/23/2018,
ACC205400718,205400718,Savings,Active,5/28/2021,
ACC205400719,205400719,Current,Active,6/30/2019,
ACC205400720,205400720,Savings,Active,11/4/2021,
ACC205400721,205400721,Savings,Active,7/20/2023,
ACC205400722,205400722,Savings,Active,5/6/2019,
ACC205400723,205400723,Savings,Active,6/14/2019,
ACC205400724,205400724,Savings,Active,2/24/2020,
ACC205400725,205400725,Current,Active,6/22/2019,
ACC205400726,205400726,Current,Active,9/23/2018,
ACC205400727,205400727,Savings,Active,4/12/2020,
ACC205400728,205400728,Current,Active,3/1/2018,
ACC205400729,205400729,Savings,Active,11/14/2018,
ACC205400730,205400730,Savings,Active,3/19/2023,
ACC205400731,205400731,Savings,Active,7/22/2022,
ACC205400732,205400732,Savings,Active,7/29/2022,
ACC205400733,205400733,Savings,Active,8/24/2020,
ACC205400734,205400734,Current,Active,12/22/2023,
ACC205400735,205400735,Savings,Active,9/15/2022,
ACC205400736,205400736,Savings,Active,12/7/2019,
ACC205400737,205400737,Savings,Active,8/12/2018,
ACC205400738,205400738,Savings,Active,9/22/2021,
ACC205400739,205400739,Savings,Active,5/30/2018,
ACC205400740,205400740,Current,Active,2/19/2018,
ACC205400741,205400741,Current,Active,12/15/2020,
ACC205400742,205400742,Current,Active,9/14/2023,
ACC205400743,205400743,Savings,Active,9/29/2018,
ACC205400744,205400744,Current,Active,6/4/2020,
ACC205400745,205400745,Current,Active,1/6/2018,
ACC205400746,205400746,Current,Active,1/23/2018,
ACC205400747,205400747,Current,Active,5/14/2019,
ACC205400748,205400748,Savings,Active,12/21/2020,
ACC205400749,205400749,Current,Active,8/15/2019,
ACC205400750,205400750,Current,Active,10/15/2022,
ACC205400751,205400751,Current,Active,8/17/2019,
ACC205400752,205400752,Savings,Active,5/17/2022,
ACC205400753,205400753,Current,Active,4/15/2023,
ACC205400754,205400754,Savings,Active,6/3/2018,
ACC205400755,205400755,Savings,Active,10/5/2020,
ACC205400756,205400756,Savings,Active,6/9/2023,
ACC205400757,205400757,Current,Active,8/5/2023,
ACC205400758,205400758,Savings,Active,12/8/2021,
ACC205400759,205400759,Current,Active,3/12/2022,
ACC205400760,205400760,Current,Active,3/31/2023,
ACC205400761,205400761,Current,Active,7/31/2018,
ACC205400762,205400762,Current,Active,6/11/2021,
ACC205400763,205400763,Savings,Active,12/28/2018,
ACC205400764,205400764,Savings,Active,2/1/2021,
ACC205400765,205400765,Current,Active,5/5/2018,
ACC205400766,205400766,Savings,Active,6/25/2021,
ACC205400767,205400767,Current,Active,8/8/2020,
ACC205400768,205400768,Savings,Active,11/15/2021,
ACC205400769,205400769,Savings,Active,1/16/2021,
ACC205400770,205400770,Savings,Active,2/8/2022,
ACC205400771,205400771,Current,Active,6/24/2023,
ACC205400772,205400772,Savings,Active,12/3/2023,
ACC205400773,205400773,Savings,Active,1/31/2022,
ACC205400774,205400774,Savings,Active,9/24/2019,
ACC205400775,205400775,Current,Active,10/16/2023,
ACC205400776,205400776,Savings,Active,2/15/2020,
ACC205400777,205400777,Savings,Active,4/3/2022,
ACC205400778,205400778,Savings,Active,12/19/2022,
ACC205400779,205400779,Current,Active,3/21/2022,
ACC205400780,205400780,Current,Active,1/21/2020,
ACC205400781,205400781,Savings,Active,10/2/2020,
ACC205400782,205400782,Savings,Active,1/21/2022,
ACC205400783,205400783,Current,Active,6/1/2021,
ACC205400784,205400784,Current,Active,12/16/2019,
ACC205400785,205400785,Current,Active,4/18/2019,
ACC205400786,205400786,Savings,Active,11/27/2022,
ACC205400787,205400787,Current,Active,2/26/2023,
ACC205400788,205400788,Current,Active,4/7/2020,
ACC205400789,205400789,Savings,Active,10/21/2021,
ACC205400790,205400790,Savings,Active,5/13/2020,
ACC205400791,205400791,Savings,Active,12/23/2021,
ACC205400792,205400792,Savings,Active,1/17/2021,
ACC205400793,205400793,Current,Active,12/31/2019,
ACC205400794,205400794,Current,Active,7/23/2022,
ACC205400795,205400795,Savings,Active,5/2/2021,
ACC205400796,205400796,Current,Active,3/9/2020,
ACC205400797,205400797,Savings,Active,2/12/2022,
ACC205400798,205400798,Savings,Active,4/20/2019,
ACC205400799,205400799,Current,Active,11/2/2022,
ACC205400800,205400800,Savings,Active,7/18/2021,
ACC205400801,205400801,Savings,Active,11/5/2023,
ACC205400802,205400802,Savings,Active,10/1/2023,
ACC205400803,205400803,Savings,Active,10/21/2020,
ACC205400804,205400804,Current,Active,9/14/2018,
ACC205400805,205400805,Current,Active,1/4/2022,
ACC205400806,205400806,Savings,Active,12/10/2020,
ACC205400807,205400807,Current,Active,10/26/2022,
ACC205400808,205400808,Savings,Active,4/20/2018,
ACC205400809,205400809,Savings,Active,12/1/2019,
ACC205400810,205400810,Savings,Active,1/18/2019,
ACC205400811,205400811,Current,Active,12/3/2022,
ACC205400812,205400812,Current,Active,5/29/2021,
ACC205400813,205400813,Savings,Active,10/11/2023,
ACC205400814,205400814,Savings,Active,7/10/2019,
ACC205400815,205400815,Savings,Active,7/26/2023,
ACC205400816,205400816,Current,Active,1/8/2019,
ACC205400817,205400817,Current,Active,11/8/2023,
ACC205400818,205400818,Current,Active,8/10/2020,
ACC205400819,205400819,Current,Active,6/18/2020,
ACC205400820,205400820,Savings,Active,6/26/2021,
ACC205400821,205400821,Current,Active,1/20/2023,
ACC205400822,205400822,Savings,Active,9/12/2021,
ACC205400823,205400823,Savings,Active,2/23/2020,
ACC205400824,205400824,Current,Active,4/13/2023,
ACC205400825,205400825,Savings,Active,3/24/2022,
ACC205400826,205400826,Savings,Active,3/31/2023,
ACC205400827,205400827,Savings,Active,11/23/2020,
ACC205400828,205400828,Savings,Active,6/7/2020,
ACC205400829,205400829,Savings,Active,6/22/2022,
ACC205400830,205400830,Current,Active,12/25/2022,
ACC205400831,205400831,Current,Active,9/14/2023,
ACC205400832,205400832,Current,Active,11/8/2022,
ACC205400833,205400833,Savings,Active,12/25/2023,
ACC205400834,205400834,Savings,Active,12/10/2018,
ACC205400835,205400835,Savings,Active,7/18/2023,
ACC205400836,205400836,Current,Active,2/13/2019,
ACC205400837,205400837,Current,Active,3/17/2019,
ACC205400838,205400838,Savings,Active,8/18/2018,
ACC205400839,205400839,Current,Active,8/8/2020,
ACC205400840,205400840,Current,Active,5/8/2023,
ACC205400841,205400841,Savings,Active,2/18/2020,
ACC205400842,205400842,Savings,Active,7/8/2019,
ACC205400843,205400843,Savings,Active,4/14/2021,
ACC205400844,205400844,Current,Active,10/27/2021,
ACC205400845,205400845,Savings,Active,4/26/2023,
ACC205400846,205400846,Savings,Active,7/24/2023,
ACC205400847,205400847,Current,Active,7/31/2023,
ACC205400848,205400848,Savings,Active,5/4/2023,
ACC205400849,205400849,Savings,Active,9/7/2020,
ACC205400850,205400850,Current,Active,8/2/2023,
ACC205400851,205400851,Savings,Active,3/4/2022,
ACC205400852,205400852,Savings,Active,8/3/2019,
ACC205400853,205400853,Current,Active,7/8/2019,
ACC205400854,205400854,Current,Active,4/7/2022,
ACC205400855,205400855,Current,Active,9/2/2019,
ACC205400856,205400856,Savings,Active,4/3/2020,
ACC205400857,205400857,Savings,Active,1/21/2022,
ACC205400858,205400858,Savings,Active,4/2/2018,
ACC205400859,205400859,Savings,Active,12/5/2022,
ACC205400860,205400860,Current,Active,9/30/2022,
ACC205400861,205400861,Current,Active,4/2/2022,
ACC205400862,205400862,Current,Active,6/5/2018,
ACC205400863,205400863,Current,Active,7/16/2021,
ACC205400864,205400864,Savings,Active,3/9/2020,
ACC205400865,205400865,Current,Active,10/12/2019,
ACC205400866,205400866,Savings,Active,7/11/2023,
ACC205400867,205400867,Savings,Active,12/17/2022,
ACC205400868,205400868,Current,Active,7/31/2019,
ACC205400869,205400869,Current,Active,6/4/2023,
ACC205400870,205400870,Current,Active,2/9/2023,
ACC205400871,205400871,Current,Active,3/15/2023,
ACC205400872,205400872,Current,Active,2/4/2018,
ACC205400873,205400873,Savings,Active,3/25/2020,
ACC205400874,205400874,Savings,Active,8/7/2021,
ACC205400875,205400875,Current,Active,3/8/2023,
ACC205400876,205400876,Savings,Active,5/13/2023,
ACC205400877,205400877,Savings,Active,12/17/2023,
ACC205400878,205400878,Current,Active,6/29/2019,
ACC205400879,205400879,Current,Active,12/7/2022,
ACC205400880,205400880,Savings,Active,12/10/2023,
ACC205400881,205400881,Current,Active,12/19/2021,
ACC205400882,205400882,Current,Active,5/13/2019,
ACC205400883,205400883,Current,Active,5/2/2018,
ACC205400884,205400884,Savings,Active,3/29/2021,
ACC205400885,205400885,Savings,Active,7/13/2022,
ACC205400886,205400886,Current,Active,9/15/2021,
ACC205400887,205400887,Current,Active,7/16/2018,
ACC205400888,205400888,Current,Active,7/26/2023,
ACC205400889,205400889,Savings,Active,3/10/2018,
ACC205400890,205400890,Current,Active,11/16/2023,
ACC205400891,205400891,Savings,Active,10/8/2021,
ACC205400892,205400892,Current,Active,2/7/2022,
ACC205400893,205400893,Current,Active,9/13/2020,
ACC205400894,205400894,Savings,Active,1/31/2021,
ACC205400895,205400895,Current,Active,4/9/2022,
ACC205400896,205400896,Current,Active,9/23/2018,
ACC205400897,205400897,Current,Active,11/29/2019,
ACC205400898,205400898,Savings,Active,5/1/2020,
ACC205400899,205400899,Savings,Active,3/29/2018,
